displacement,doors,fuel,kilowatts,location,manufacturer,mileage,model,price,title,year,color,cruiseControl,drivetrain,emissionStandard,rimSize,transmission,type,airCondition,navigation,registration,transmission_encoded,type_encoded
3.0,5-Apr,Dizel,180,Doboj,Audi,267000,A6,34000,Audi A6 3.0 TDI QUATTRO,2013,Crna,True,Sva četiri,Euro 5,18,Automatik,Limuzina,False,True,False,2,3
2.0,5-Apr,Dizel,110,Kozarska Dubica,Audi,267000,A3,22000,Audi A3 2013,2013,Srebrena,True,Prednji,Euro 5,16,Manuelni,Malo auto,True,False,False,0,2
3.0,5-Apr,Dizel,160,Tešanj,Audi,267000,A6,45000,Audi A6 3.0tdi quatro,2014,Bež,True,Sva četiri,Euro 6,19,Automatik,Limuzina,True,True,True,2,3
3.0,5-Apr,Dizel,160,Tešanj,Audi,267000,A6,45000,Audi A6 3.0tdi quatro,2014,Crna,True,Sva četiri,Euro 6,19,Automatik,Limuzina,True,True,True,2,3
2.0,5-Apr,Dizel,130,Hadžići,Audi,267000,Q5,39999,Audi Q5 2.0 TDI QUATTRO FACELIFT FULL,2014,Smeđa,True,Sva četiri,Euro 5,20,Automatik,SUV,True,True,True,2,6
3.0,5-Apr,Dizel,171,Banja Luka,Audi,267000,A6 Allroad,55900,Audi A6 Allroad 3.0 330ks Quattro 2015 g.p. Matrix/Panorama/Navig,2015,Bijela,True,Sva četiri,Euro 5,20,Automatik,Karavan,False,True,True,2,4
3.0,5-Apr,Dizel,176,Sarajevo - Novi Grad,Audi,267067,Q7,24500,AUDI Q7 3.0 TDI QUATTRO AKCIJA!,2008,Siva,True,Sva četiri,Euro 5,16,Automatik,SUV,False,True,False,2,6
1.6,5-Apr,Dizel,77,Gračanica,Audi,267103,A3,13450,Audi A3 2010,2010,Crna,True,Prednji,Euro 5,16,Manuelni,Malo auto,False,False,False,0,2
2.0,5-Apr,Dizel,105,Doboj Jug,Audi,267110,A4,20999,"AUDI A4 2.0TDI 105KW ,,AUT,,XENON NAVI",2011,Crna,True,Prednji,Euro 5,16,Automatik,Limuzina,False,True,False,2,3
2.0,5-Apr,Dizel,103,Srebrenik,Audi,267111,A3,13950,Audi A3 LED NAPRED NAZAD 2.0 TDI 2009 GOD SERVISNA KNJIGA,2009,Crna,True,Prednji,Euro 5,17,Manuelni,Malo auto,False,True,False,0,2
2.0,5-Apr,Dizel,88,Breza,Audi,267122,A4,16500,Audi A4 B8 2.0 TDI 88KW 2012G TEK UVEZEN,2012,Bijela,True,Prednji,Euro 5,16,Manuelni,Limuzina,True,True,False,0,3
3.0,5-Apr,Dizel,170,Živinice,Audi,267183,A5,43700,Audi A5 2016 3x S-Line,2016,Siva,True,Sva četiri,Euro 6,17,Automatik,Sportski/kupe,False,True,True,2,5
2.0,5-Apr,Dizel,103,Visoko,Audi,267200,A3,16900,AUDI A3 SPORTBACK 2.0 TDI 103.KW CR 2010 GOD FULL S_LINE FULL TOP,2010,Crna,True,Prednji,Euro 5,17,Manuelni,Malo auto,False,True,True,0,2
1.6,5-Apr,Dizel,77,Bijeljina,Audi,267340,A3,15400,"Audi A3 Xenon-Led, 1.6 TDI",2010,Crna,True,Prednji,Euro 6,16,Manuelni,Malo auto,True,False,True,0,2
3.0,5-Apr,Dizel,180,Živinice,Audi,267458,A7,31950,Audi A7 2011god. 3.0tdi 180kw QUATTRO,2011,Siva,True,Sva četiri,Euro 5,19,Manuelni,Limuzina,False,True,False,0,3
3.0,5-Apr,Dizel,180,Tuzla,Audi,267500,A6,33000,Audi A6 4G Matrix Exclusive Quattro max full,2011,Siva,True,Sva četiri,Euro 5,19,Automatik,Limuzina,False,True,True,2,3
2.7,5-Apr,Dizel,140,Brčko,Audi,267511,A4,17900,Audi A4 b8 . S-Line . 2009.god . 2.7TDI 140kw . LED dioda . Uvoz,2009,Crna,True,Prednji,Euro 5,18,Manuelni,Limuzina,True,False,False,0,3
1.9,5-Apr,Dizel,96,Mostar,Audi,267524,A4,6900,Audi A4 1.9 TDI 2003 GOD REG 1/2025 TOP STANJE,2003,Crvena,False,Prednji,Euro 3,15,Manuelni,Limuzina,False,False,True,0,3
2.0,3-Feb,Dizel,103,Brčko,Audi,267542,A3,10650,Audi A3 8p Facelift . 2.0TDI 103kw . 2009.god . Uvoz .,2009,Plava,True,Prednji,Euro 5,17,Manuelni,Malo auto,True,False,False,0,2
3.0,5-Apr,Dizel,180,Tuzla,Audi,267546,A6,32500,Audi A6 4G 3x Sline Quattro max full,2012,Siva,True,Sva četiri,Euro 5,19,Automatik,Limuzina,False,True,True,2,3
3.0,5-Apr,Dizel,176,Visoko,Audi,267560,A6,18900,Audi A6,2009,Crna,True,Sva četiri,Euro 5,17,Automatik,Limuzina,False,True,False,2,3
2.0,5-Apr,Dizel,103,Vitez,Audi,267585,A3,14800,Audi A3 2.0 TDI 103 kw xenon- led reg.11/2024,2009,Crna,True,Prednji,Euro 5,16,Manuelni,Malo auto,False,True,False,0,2
2.0,5-Apr,Dizel,88,Bihać,Audi,267592,A4,20500,Audi A4 2012,2012,Crna,True,Prednji,Euro 5,17,Manuelni,Limuzina,False,True,True,0,3
1.9,5-Apr,Dizel,77,Maglaj,Audi,267637,A3,8800,Audi A3 2005,2005,Siva,False,Prednji,Euro 4,15,Manuelni,Malo auto,True,False,True,0,2
2.0,5-Apr,Dizel,105,Tešanj,Audi,267750,A4,19300,AUDI A4 LIMUZINA 2.0 TDI 145 ps full,2010,Crna,True,Prednji,Euro 5,17,Manuelni,Limuzina,False,True,False,0,3
4.2,5-Apr,Dizel,200,Sarajevo - Centar,Audi,267800,A8,62300,Audi A8 L 4.2 TDi President Exclusive maxx full,2013,Crna,True,Sva četiri,Euro 5,20,Automatik,Limuzina,False,True,True,2,3
2.0,5-Apr,Dizel,103,Velika Kladuša,Audi,267821,A4,7700,Audi A4,2006,Siva,False,Prednji,Euro 5,17,Manuelni,Limuzina,False,False,True,0,3
2.0,5-Apr,Dizel,100,Živinice,Audi,267845,A4,15990,Audi A4 B8 2.0tdi 100kw 2011god. Koza/Navi,2011,Smeđa,True,Prednji,Euro 5,17,Manuelni,Limuzina,False,True,False,0,3
1.9,5-Apr,Dizel,96,Banja Luka,Audi,267890,A4,7450,Audi A4 2003,2003,Siva,False,Prednji,Euro 3,15,Manuelni,Limuzina,True,False,True,0,3
3.0,5-Apr,Dizel,171,Tuzla,Audi,267964,Q7,21000,Audi Q7,2006,Siva,True,Sva četiri,Euro 4,18,Automatik,SUV,False,True,True,2,6
2.0,5-Apr,Dizel,120,Bileća,Audi,267971,Q5,28000,AUDI Q5 2.0 TDI QUATTRO,2011,Siva,True,Sva četiri,Euro 5,17,Manuelni,SUV,True,True,False,0,6
2.0,5-Apr,Benzin,85,Goražde,Audi,268000,80,1500,Audi 80 1994,1994,Crna,False,Prednji,Euro 5,15,Manuelni,Oldtimer,False,False,False,0,0
2.0,5-Apr,Benzin,85,Goražde,Audi,268000,80,1500,Audi 80 1994,1994,Crna,False,Prednji,Euro 5,15,Manuelni,Oldtimer,False,False,False,0,0
1.6,3-Feb,Benzin,74,Banja Luka,Audi,268000,A3,2999,Audi A3 1.6 2001 reg 03/24 ZAMJENA,2001,Plava,False,Prednji,Euro 5,15,Manuelni,Malo auto,True,False,True,0,2
2.4,5-Apr,Benzin,125,Ilidža,Audi,268000,A6,6700,Audi A6 2.4 V6 2003< tek.registrovan>Moze zamjena,2003,Siva,True,Prednji,Euro 4,18,Automatik,Limuzina,False,False,True,2,3
1.9,3-Feb,Dizel,77,Travnik,Audi,268000,A3,7700,Audi A3,2003,Siva,False,Prednji,Euro 5,16,Manuelni,Malo auto,True,False,True,0,2
1.9,3-Feb,Dizel,77,Vogošća,Audi,268000,A3,5999,Audi A3 1.9 TDI 77 kw,2003,Crna,True,Prednji,Euro 4,16,Manuelni,Malo auto,False,False,True,0,2
1.6,5-Apr,Plin,75,Zavidovići,Audi,268000,A3,4450,Audi A3 ČITATI DETALJNO,2003,Crna,False,Sva četiri,Euro 5,16,Manuelni,Malo auto,False,False,True,0,2
2.7,5-Apr,Dizel,132,Banja Luka,Audi,268000,A4,11750,Audi A4 B7 3x Sline,2006,Siva,True,Sva četiri,Euro 4,17,Automatik,Limuzina,True,True,True,2,3
1.9,5-Apr,Dizel,85,Sarajevo - Centar,Audi,268000,A4,9000,Audi A4 B7 1.9 TDI 85kw,2006,Siva,True,Sva četiri,Euro 5,16,Manuelni,Limuzina,False,False,True,0,3
2.7,5-Apr,Dizel,132,Vogošća,Audi,268000,A4,14000,"Audi A4 B7, S-line oprema,model 2008",2007,Crna,True,Prednji,Euro 4,17,Manuelni,Limuzina,True,True,True,0,3
2.0,5-Apr,Dizel,103,Prijedor,Audi,268000,A6,12900,"Audi A6 2.0 tdi, registrovan , vlasnik , odlican, 2007 god",2007,Srebrena,True,Prednji,Euro 4,16,Manuelni,Limuzina,False,True,True,0,3
2.7,5-Apr,Dizel,140,Bijeljina,Audi,268000,A6,12900,Audi A6 2.7 TDI QUATTRO,2008,Bijela,True,Sva četiri,Euro 5,17,Automatik,Limuzina,True,True,False,2,3
2.0,5-Apr,Dizel,105,Ilidža,Audi,268000,A4,14800,Audi A4,2008,Srebrena,True,Prednji,Euro 4,16,Manuelni,Limuzina,False,True,True,0,3
2.7,5-Apr,Dizel,140,Gradačac,Audi,268000,A5,19400,Audi A5 dizel 2.7 TDI S-LINE 3X,2008,Crna,True,Prednji,Euro 5,18,Automatik,Sportski/kupe,False,True,True,2,5
2.0,3-Feb,Dizel,103,Banja Luka,Audi,268000,A3,9500,Audi A3 2008,2008,Crna,False,Prednji,Euro 5,17,Manuelni,Malo auto,False,False,True,0,2
2.0,5-Apr,Dizel,105,Tuzla,Audi,268000,A4,13500,Audi A4 2009,2009,Siva,False,Prednji,Euro 5,16,Automatik,Limuzina,False,False,False,2,3
2.7,5-Apr,Dizel,140,Gradačac,Audi,268000,A6,17990,Audi A6 FACELIFT 2.7 TDI 2009 God *SPORTPAKET*,2009,Crna,True,Prednji,Euro 5,16,Manuelni,Limuzina,False,False,False,0,3
2.0,5-Apr,Dizel,88,Bratunac,Audi,268000,A4,17500,Audi A4 2009,2009,Crna,True,Prednji,Euro 5,16,Manuelni,Limuzina,False,True,False,0,3
1.8,5-Apr,Benzin,118,Banja Luka,Audi,268000,A4,10500,Audi A4 B8 1.8 T GOD:2009 EURO5 Tel:065/215-323,2009,Siva,False,Prednji,Euro 5,16,Manuelni,Limuzina,False,False,False,0,3
2.0,5-Apr,Dizel,103,Bijeljina,Audi,268000,A3,13000,Audi A3,2009,Bijela,False,Sva četiri,Euro 5,16,Manuelni,Malo auto,False,False,True,0,2
1.6,5-Apr,Dizel,66,Tešanj,Audi,268000,A3,11000,Audi A3 2009,2009,Crna,True,Prednji,Euro 5,16,Manuelni,Malo auto,False,False,True,0,2
2.0,5-Apr,Dizel,120,Grude,Audi,268000,A3,16500,AUDI A3 2.0 Tdi Ekstra stanje!!!,2009,Plava,True,Prednji,Euro 5,17,Manuelni,Malo auto,False,True,False,0,2
2.0,5-Apr,Dizel,100,Banja Luka,Audi,268000,A4,16900,Audi A4,2010,Crna,False,Prednji,Euro 5,18,Manuelni,Limuzina,False,False,False,0,3
2.7,5-Apr,Dizel,140,Tuzla,Audi,268000,A6,18300,Audi A6 2.7 TDI Facelift,2010,Siva,True,Prednji,Euro 5,17,Manuelni,Limuzina,True,True,True,0,3
2.7,5-Apr,Dizel,140,Tuzla,Audi,268000,A6,19000,Audi A6 2.7 TDI Facelift,2010,Siva,True,Prednji,Euro 5,17,Manuelni,Limuzina,True,False,True,0,3
2.0,5-Apr,Dizel,88,Zavidovići,Audi,268000,A4,13900,Audi A4 2.0TDI 88KW TOP STANJE,2010,Bijela,False,Prednji,Euro 5,16,Manuelni,Limuzina,False,False,False,0,3
2.0,5-Apr,Dizel,88,Zenica,Audi,268000,A4,18600,Audi A4,2010,Siva,True,Prednji,Euro 5,16,Manuelni,Limuzina,False,False,True,0,3
2.0,5-Apr,Dizel,105,Kiseljak,Audi,268000,A4,15900,Audi A4,2010,Siva,True,Prednji,Euro 5,16,Manuelni,Limuzina,False,True,False,0,3
2.0,5-Apr,Dizel,125,Kiseljak,Audi,268000,A4,16300,Audi A4 b8,2010,Crna,True,Prednji,Euro 5,17,Manuelni,Limuzina,False,True,False,0,3
2.0,5-Apr,Dizel,125,Brčko,Audi,268000,A4,19500,Audi A4 B8 Quattro S line,2010,Crna,True,Sva četiri,Euro 5,17,Manuelni,Limuzina,False,False,True,0,3
3.0,5-Apr,Dizel,176,Vogošća,Audi,268000,Q7,37900,Audi Q7 3.0 TDI Quattro 7 Sjedišta Uvoz Švicarska,2010,Crna,True,Sva četiri,Euro 5,17,Automatik,SUV,True,True,False,2,6
2.0,5-Apr,Dizel,103,Busovača,Audi,268000,A3,13900,Audi A3 sportback 2.0-103kw,2010,Crna,True,Prednji,Euro 5,17,Manuelni,Malo auto,True,False,False,0,2
2.0,5-Apr,Dizel,125,Sarajevo - Stari Grad,Audi,268000,A3,17300,Audi A3 S-Line 125kw,2010,Crna,True,Prednji,Euro 5,18,Manuelni,Malo auto,True,True,True,0,2
1.6,5-Apr,Dizel,77,Breza,Audi,268000,A3,12200,Audi A3 1.6 TDI Sportback,2010,Siva,True,Prednji,Euro 5,16,Manuelni,Malo auto,False,False,True,0,2
2.0,5-Apr,Dizel,88,Gradačac,Audi,268000,A4,19500,Audi A4 dizel 2.0 TDI,2011,Siva,True,Prednji,Euro 5,16,Manuelni,Limuzina,True,False,False,0,3
2.0,5-Apr,Dizel,100,Tešanj,Audi,268000,A4,18990,Audi A4 2.0 TDI -2011- god Navigacija,2011,Crna,False,Prednji,Euro 5,16,Manuelni,Limuzina,False,True,False,0,3
2.0,5-Apr,Dizel,130,Doboj,Audi,268000,A6,30600,Audi A6 2.0TDI S-LINE,2011,Crna,True,Prednji,Euro 5,16,Manuelni,Limuzina,False,True,False,0,3
2.0,5-Apr,Dizel,105,Stanari,Audi,268000,A4,15999,Audi A4 B8 2.0 Dizel 105kw Reg* Top* Alarm* Zamjena* Novo*,2011,Siva,True,Prednji,Euro 5,16,Manuelni,Limuzina,False,False,True,0,3
3.0,5-Apr,Dizel,180,Odžak,Audi,268000,A6,25000,Audi A6 2011,2011,Plava,False,Sva četiri,Euro 5,19,Automatik,Limuzina,False,False,False,2,3
2.0,5-Apr,Dizel,130,Sarajevo - Novi Grad,Audi,268000,A6,25900,AUDI A6 4G 2.0 TDI 130kw LED XENON SIBER TOP STANJE,2011,Crna,True,Prednji,Euro 5,18,Manuelni,Limuzina,False,True,True,0,3
3.0,5-Apr,Dizel,180,Živinice,Audi,268000,A6,27400,Audi A6,2011,Siva,True,Prednji,Euro 5,16,Automatik,Limuzina,False,True,True,2,3
2.0,5-Apr,Dizel,105,Zenica,Audi,268000,A4,18200,Audi A4 Quattro 2x S-line,2011,Crna,True,Sva četiri,Euro 5,16,Manuelni,Limuzina,False,True,True,0,3
1.6,3-Feb,Dizel,77,Ilidža,Audi,268000,A3,14500,Audi A3,2011,Smeđa,True,Prednji,Euro 5,16,Manuelni,Malo auto,False,False,False,0,2
2.0,5-Apr,Dizel,125,Tešanj,Audi,268000,Q5,29900,Audi Q5 2011 moze zamjena,2011,Siva,True,Sva četiri,Euro 5,17,Manuelni,SUV,False,True,True,0,6
2.0,5-Apr,Dizel,103,Kiseljak,Audi,268000,A3,16900,Audi A3 2.0Tdi Sportback S-Line 2011God fulll,2011,Bijela,False,Prednji,Euro 5,16,Manuelni,Malo auto,False,False,False,0,2
2.0,5-Apr,Dizel,130,Mostar,Audi,268000,A6,25000,Audi A6,2012,Crna,False,Prednji,Euro 5,16,Automatik,Limuzina,True,True,False,2,3
3.0,5-Apr,Dizel,150,Zenica,Audi,268000,A6,22500,Audi A6 MOŽE ZAMJENA,2012,Plava,True,Sva četiri,Euro 5,17,Manuelni,Limuzina,False,True,True,0,3
3.0,5-Apr,Dizel,180,Tuzla,Audi,268000,A6,32500,Audi A6 4G 3x Sline Quattro max full,2012,Siva,True,Sva četiri,Euro 5,19,Automatik,Limuzina,False,True,True,2,3
3.0,5-Apr,Dizel,150,Visoko,Audi,268000,A4,23900,Audi A4 B8.5 2012 3.0 tdi v6,2012,Siva,True,Prednji,Euro 5,17,Automatik,Limuzina,False,True,True,2,3
1.6,5-Apr,Dizel,77,Lukavac,Audi,268000,A3,15900,Audi A3 1.6 TDI 77kw 2012god.,2012,Plava,True,Prednji,Euro 5,17,Manuelni,Malo auto,False,True,True,0,2
3.0,5-Apr,Dizel,180,Prijedor,Audi,268000,A5,30000,Audi A5,2013,Smeđa,True,Sva četiri,Euro 5,19,Automatik,Sportski/kupe,False,True,False,2,5
2.0,5-Apr,Dizel,100,Banja Luka,Audi,268000,A6,33550,Audi A6,2014,Siva,True,Prednji,Euro 5,18,Manuelni,Limuzina,True,True,True,0,3
1.6,5-Apr,Dizel,83,Fojnica,Audi,268000,A3,24800,Audi A3,2014,Siva,True,Prednji,Euro 5,16,Automatik,Malo auto,False,True,True,2,2
2.0,5-Apr,Dizel,140,Foča,Audi,268000,A6,42999,Audi A6 Ultra S-line 2.0 140kw moze zamjena,2015,Bijela,True,Prednji,Euro 5,19,Automatik,Limuzina,False,True,True,2,3
3.0,5-Apr,Dizel,160,Sanski Most,Audi,268000,A4,35900,Audi A4. 3.0tdi Quatro. Top stanje..,2016,Siva,True,Sva četiri,Euro 6,18,Automatik,Limuzina,False,True,True,2,3
2.0,5-Apr,Dizel,140,Sarajevo - Novi Grad,Audi,268000,A4,36900,AUDI A4 2.0 QUATTRO / 2016 AUTOMATIK F1,2016,Smeđa,True,Sva četiri,Euro 5,18,Automatik,Limuzina,False,True,True,2,3
2.0,5-Apr,Dizel,90,Sarajevo - Stari Grad,Audi,268000,A4,29300,Audi A4 2.0 TDI *Odlican*Top stanje*mod 2018*,2017,Siva,True,Prednji,Euro 6,18,Manuelni,Limuzina,False,True,True,0,3
2.0,5-Apr,Dizel,125,Breza,Audi,268010,A5,25900,Audi A5 2.0 TDI 125KW QUATRO S_LINE XENON/LED,2010,Crvena,True,Sva četiri,Euro 5,19,Manuelni,Sportski/kupe,False,True,False,0,5
2.0,5-Apr,Dizel,105,Sarajevo - Novi Grad,Audi,268056,A4,15900,Audi A4,2011,Bijela,False,Prednji,Euro 5,16,Automatik,Limuzina,False,True,False,2,3
2.0,5-Apr,Dizel,100,Bijeljina,Audi,268058,A6,22500,Audi A6 4f,2011,Siva,True,Sva četiri,Euro 5,16,Manuelni,Limuzina,True,True,True,0,3
1.9,5-Apr,Dizel,74,Zenica,Audi,268068,A3,5400,"Audi A3 1,9 74 kw",2001,Smeđa,False,Prednji,Euro 5,16,Manuelni,Malo auto,False,False,False,0,2
2.0,5-Apr,Dizel,105,Banja Luka,Audi,268076,A4,16999,Audi A4 2.0TDI Quvattro Model 2010 uvoz CH,2009,Plava,True,Sva četiri,Euro 5,18,Manuelni,Limuzina,True,False,False,0,3
2.0,5-Apr,Dizel,125,Kalesija,Audi,268123,A5,22500,Audi A5 2.0Tdi 125kw Quattro uvezen,2010,Crna,True,Sva četiri,Euro 5,19,Manuelni,Sportski/kupe,False,True,False,0,5
2.0,5-Apr,Dizel,88,Kiseljak,Audi,268126,A4,18900,Audi A4 2.0 TDI 88 KW 2011 GODINA,2011,Smeđa,True,Prednji,Euro 5,16,Manuelni,Limuzina,True,False,False,0,3
2.0,5-Apr,Benzin,157,Ilidža,Audi,268185,A4,17500,Audi A4 quattro,2011,Bijela,False,Sva četiri,Euro 5,17,Automatik,Limuzina,False,True,False,2,3
2.0,5-Apr,Dizel,103,Doboj Jug,Audi,268200,A3,13799,AUDI A3 2.0 TDI 103 KW 2009.G SPORTBACK 5 VRATA ALU TIP TOP,2009,Crna,True,Prednji,Euro 5,17,Manuelni,Malo auto,False,False,False,0,2
2.0,5-Apr,Dizel,125,Kiseljak,Audi,268200,A3,18300,"Audi A3 Sportbeck 2.0tdi/125kw,3x S line Quattro,Bi xenon",2011,Crna,True,Sva četiri,Euro 5,17,Manuelni,Malo auto,False,True,False,0,2
2.0,5-Apr,Dizel,100,Tešanj,Audi,268300,A4,15500,Audi A4 B8 2010 2.0TDI,2010,Crna,False,Prednji,Euro 5,16,Manuelni,Limuzina,False,False,False,0,3
1.9,5-Apr,Dizel,96,Živinice,Audi,268312,A4,7400,Audi A4 2001,2001,Siva,False,Prednji,Euro 3,16,Manuelni,Limuzina,False,False,True,0,3
1.9,5-Apr,Dizel,85,Prnjavor,Audi,268322,A4,12200,Audi A4 1.9 TDI,2007,Siva,False,Prednji,Euro 5,16,Manuelni,Limuzina,True,False,True,0,3
1.9,5-Apr,Dizel,85,Prnjavor,Audi,268322,A4,12000,Audi A4 1.9 TDI,2007,Siva,False,Prednji,Euro 5,16,Manuelni,Limuzina,False,False,True,0,3
1.8,5-Apr,Benzin,55,Mostar,Audi,268546,80,1300,Audi 80 jaje 1.8 H.I.T.N.O,1989,Bijela,False,Prednji,Euro 5,15,Manuelni,Oldtimer,False,False,False,0,0
2.0,5-Apr,Dizel,103,Banovići,Audi,268593,A3,14500,Audi A3 Sportback 2011 2.0 TDI 103 kW Facelift LED Full,2011,Smeđa,True,Prednji,Euro 5,17,Manuelni,Malo auto,False,True,False,0,2
2.0,5-Apr,Dizel,103,Zenica,Audi,268633,A3,17000,Audi A3 quattro sportback,2009,Siva,True,Sva četiri,Euro 5,17,Manuelni,Malo auto,False,False,True,0,2
2.0,5-Apr,Dizel,103,Široki Brijeg,Audi,268700,A4,20950,// Audi A4 B8 3x S line // FULL //,2010,Crna,True,Prednji,Euro 5,18,Manuelni,Limuzina,True,True,True,0,3
1.9,5-Apr,Dizel,77,Visoko,Audi,268759,A3,10500,Audi A3 S-line,2006,Crna,False,Prednji,Euro 4,17,Manuelni,Malo auto,False,False,True,0,2
2.0,5-Apr,Dizel,103,Tuzla,Audi,268771,A3,16500,***AUDI A3 2.0 TDI 103KW LED XENON MODEL 2011***,2010,Siva,True,Prednji,Euro 5,17,Manuelni,Malo auto,True,True,False,0,2
2.7,5-Apr,Dizel,132,Zavidovići,Audi,268782,A6,13000,Audi A6,2006,Siva,False,Prednji,Euro 5,17,Manuelni,Limuzina,False,True,False,0,3
2.0,5-Apr,Dizel,100,Široki Brijeg,Audi,268835,A6,19900,"Audi A6 2,0 TDI (-1113-ID)",2010,Siva,True,Prednji,Euro 5,16,Manuelni,Limuzina,True,True,False,0,3
2.0,5-Apr,Dizel,100,Široki Brijeg,Audi,268835,A6,19900,"Audi A6 2,0 TDI (-1113-ID)",2010,Siva,True,Zadnji,Euro 5,16,Manuelni,Limuzina,True,True,False,0,3
1.9,5-Apr,Dizel,81,Bijeljina,Audi,268856,A4,4100,Audi a4 1.9 tdi reg.10.24g,1999,Crna,False,Prednji,Euro 5,16,Manuelni,Limuzina,False,False,False,0,3
1.6,5-Apr,Benzin,74,Banja Luka,Audi,268906,A3,4200,AUDI A3 2003 GOD,2003,Zelena,False,Prednji,Euro 5,16,Manuelni,Malo auto,True,False,False,0,2
1.6,5-Apr,Benzin,110,Banja Luka,Audi,268988,A4,1850,AUDI A4 1.6 BENZIN REG.DO 10.03.2024.GOD,1995,Plava,False,Prednji,Euro 1,16,Manuelni,Limuzina,False,False,True,0,3
1.8,5-Apr,Benzin,92,Nevesinje,Audi,269000,A4,3000,Audi A4 1.8 1996 presao 269.000km,1996,Crvena,False,Prednji,Euro 5,15,Manuelni,Limuzina,False,False,True,0,3
1.9,3-Feb,Dizel,66,Sarajevo - Novo Sarajevo,Audi,269000,80,9500,Audi 80 b4 1.9 TDI 1998 Cabriolet MOZE ZAMJENA,1998,Žuta,False,Prednji,Euro 2,16,Manuelni,Oldtimer,False,False,True,0,0
1.9,5-Apr,Dizel,96,Novi Travnik,Audi,269000,A4,7300,Audi A4 B6 2001.god 1.9 Tdi 96kw Klima Reg 9/23 Top,2001,Plava,True,Prednji,Euro 3,16,Manuelni,Limuzina,True,False,True,0,3
1.9,5-Apr,Dizel,96,Sarajevo - Novo Sarajevo,Audi,269000,A4,5800,Audi A4 1.9 tdi extra stanje,2001,Plava,True,Prednji,Euro 3,15,Manuelni,Limuzina,False,False,True,0,3
1.4,5-Apr,Benzin,55,Brčko,Audi,269000,A2,4400,Audi A2,2001,Plava,False,Prednji,Euro 4,15,Manuelni,Malo auto,False,False,True,0,2
3.0,5-Apr,Dizel,165,Bijeljina,Audi,269000,A6,11000,Audi A6 C6 (4F) 3.0 Quattro Tiptronic (čitaj Detaljno),2005,Siva,True,Prednji,Euro 4,17,Automatik,Limuzina,True,True,True,2,3
2.0,5-Apr,Dizel,103,Sarajevo - Novi Grad,Audi,269000,A3,9500,Audi A3 2.0Tdi uradjeni svi servisi,2005,Bijela,False,Prednji,Euro 5,16,Manuelni,Malo auto,False,False,False,0,2
1.9,5-Apr,Dizel,85,Sarajevo - Novo Sarajevo,Audi,269000,A4,9300,Audi A4 2006 1.9 TDI 85kw,2006,Crna,True,Prednji,Euro 4,16,Manuelni,Limuzina,False,False,True,0,3
2.0,5-Apr,Dizel,88,Gračanica,Audi,269000,A4,18500,Audi A4 2.0 TDI,2009,Siva,True,Prednji,Euro 5,16,Manuelni,Limuzina,True,True,True,0,3
2.0,5-Apr,Dizel,105,Tešanj,Audi,269000,A4,16900,"Audi A4 B8 2,0 TDI 105KW 2010 MODEL EXTRA OPREMA",2009,Crna,True,Prednji,Euro 5,16,Manuelni,Limuzina,True,True,False,0,3
2.0,5-Apr,Dizel,105,Tešanj,Audi,269000,A4,15950,"Audi A4 B8 2,0 TDI 105KW 2010 MODEL EXTRA OPREMA",2009,Crna,True,Prednji,Euro 5,16,Manuelni,Limuzina,True,True,False,0,3
2.0,5-Apr,Dizel,105,Sanski Most,Audi,269000,A4,17500,Audi A4 b8 s line,2009,Bijela,True,Prednji,Euro 5,18,Automatik,Limuzina,False,True,False,2,3
2.0,5-Apr,Dizel,125,Srbac,Audi,269000,A4,16650,Audi A4,2009,Siva,False,Sva četiri,Euro 5,16,Manuelni,Limuzina,False,True,True,0,3
2.0,5-Apr,Dizel,100,Odžak,Audi,269000,A6,15400,Audi A6,2009,Crna,True,Prednji,Euro 5,17,Automatik,Limuzina,False,True,True,2,3
2.0,5-Apr,Dizel,105,Tešanj,Audi,269000,A4,15950,"Audi A4 B8 2,0 TDI 105 KW 2010 MODEL EXTRA",2009,Crna,True,Prednji,Euro 5,16,Manuelni,Limuzina,False,True,False,0,3
2.0,5-Apr,Dizel,105,Novi Grad,Audi,269000,A4,14950,Audi A4 B8 2.0tdi *led* xenon,2009,Crna,True,Prednji,Euro 5,17,Manuelni,Limuzina,False,True,True,0,3
2.0,5-Apr,Dizel,105,Usora,Audi,269000,A4,14999,"AUDI A4 B8 2.0 TDI 105 KW XENON-LED, TOP STANJE",2009,Crna,True,Prednji,Euro 5,16,Manuelni,Limuzina,False,False,False,0,3
2.0,5-Apr,Dizel,105,Kiseljak,Audi,269000,A4,17500,Audi a4 b8 S LINE 2.0 105kw,2009,Zlatna,True,Prednji,Euro 5,18,Manuelni,Limuzina,False,False,False,0,3
2.0,5-Apr,Dizel,103,Ilidža,Audi,269000,Q5,26900,Audi Q5 2.0 TDI quattro S-tronic Led Bi Xenon Alu,2009,Siva,True,Sva četiri,Euro 5,17,Automatik,SUV,True,False,True,2,6
2.0,5-Apr,Benzin,155,Doboj,Audi,269000,Q5,25900,Audi Q5 2.0 TFSI KAO NOV,2009,Crna,True,Sva četiri,Euro 5,16,Automatik,SUV,False,True,False,2,6
2.0,3-Feb,Benzin,132,Ilidža,Audi,269000,A5,22000,Audi A5,2009,Siva,True,Prednji,Euro 5,19,Manuelni,Sportski/kupe,False,False,True,0,5
