displacement,doors,fuel,kilowatts,location,manufacturer,mileage,model,price,title,year,color,cruiseControl,drivetrain,emissionStandard,rimSize,transmission,type,airCondition,navigation,registration
2,5-Apr,Dizel,100,Banovići,Mercedes-Benz,275600,A 200,22800,Mercedes-Benz A 200 2013,2013,Bijela,FALSE,Prednji,Euro 5,16,Manuelni,Malo auto,FALSE,FALSE,TRUE
2.2,5-Apr,Dizel,100,Tuzla,Mercedes-Benz,270000,E 220,21900,Mercedes-Benz E 220 2012,2012,Siva,FALSE,Sva četiri,Euro 5,16,Automatik,unavailable,FALSE,FALSE,FALSE
3,5-Apr,Dizel,170,Banja Luka,Mercedes-Benz,224000,E 350,22500,Mercedes-Benz E 350 4 MATIC,2011,Siva,TRUE,Sva četiri,Euro 5,17,Automatik,Limuzina,FALSE,TRUE,TRUE
2.2,5-Apr,Dizel,95,Banja Luka,Mercedes-Benz,350000,Vito,25555,Mercedes Vito/Viano Long uvoz CH,2012,Bež,TRUE,Zadnji,Euro 5,16,Automatik,Kombi,FALSE,FALSE,TRUE
2,5-Apr,Dizel,66,Mostar,Mercedes-Benz,238000,A 160,28500,Mercedes-Benz A 160 cdi Avantgarde 2017,2017,Siva,TRUE,Prednji,Euro 6,16,Manuelni,Limuzina,FALSE,TRUE,FALSE
3,5-Apr,Dizel,170,Orašje,Mercedes-Benz,318000,E 350,22900,Mercedes E 350,2009,Crna,TRUE,Zadnji,Euro 5,18,Automatik,Limuzina,FALSE,TRUE,TRUE
2.2,5-Apr,Dizel,125,Novi Travnik,Mercedes-Benz,367000,E 220,33000,Mercedes-Benz E 220 2014 w212 f1 face lift,2014,Crna,TRUE,Zadnji,Euro 6,17,Automatik,Limuzina,FALSE,TRUE,TRUE
3,5-Apr,Dizel,250,Grude,Mercedes-Benz,193000,E 400,83900,Mercedes-Benz E400 AMG 4 MATIC E 400 Model 2020 TOP STANJE,2019,Siva,TRUE,Sva četiri,Euro 6,20,Automatik,Limuzina,FALSE,TRUE,TRUE
3,5-Apr,Dizel,190,Lukavac,Mercedes-Benz,305000,ML 350,48500,Mercedes-Benz ML 350,2012,Bijela,TRUE,Sva četiri,Euro 5,16,Automatik,SUV,FALSE,TRUE,FALSE
3,5-Apr,Dizel,243,Ilidža,Mercedes-Benz,18000,S 400,265000,Mercedes-Benz S 400 d 4MATIC Long,2022,Crna,FALSE,Sva četiri,Euro 6,20,Automatik,Limuzina,FALSE,TRUE,TRUE
2.2,5-Apr,Dizel,85,Mostar,Mercedes-Benz,290000,C 220,5500,Mercedes Benz c 220 c220 w203,2001,Crna,TRUE,Zadnji,Euro 5,16,Manuelni,unavailable,FALSE,FALSE,TRUE
2.2,5-Apr,Dizel,90,Zenica,Mercedes-Benz,400000,E 220,7900,Mercedes-Benz E 220,2004,Crna,FALSE,Zadnji,Euro 5,16,Automatik,unavailable,FALSE,FALSE,FALSE
2,5-Apr,Dizel,66,Derventa,Mercedes-Benz,197000,A 160,6900,Mercedes-Benz A 160. 2010 god.,2010,Crna,FALSE,Prednji,Euro 5,16,Manuelni,unavailable,FALSE,FALSE,FALSE
2,5-Apr,Dizel,80,Zavidovići,Mercedes-Benz,266000,A 180,9599,Mercedes-Benz A 180,2009,Crna,FALSE,Prednji,Euro 4,15,Manuelni,Limuzina,FALSE,TRUE,FALSE
2.2,5-Apr,Dizel,90,Tuzla,Mercedes-Benz,310000,C 200,8100,Mercedes C 200 facelift,2004,Siva,TRUE,Zadnji,Euro 4,16,Automatik,Karavan,FALSE,TRUE,TRUE
2,5-Apr,Dizel,103,Tomislavgrad,Mercedes-Benz,240000,B 200,9500,Mercedes-Benz B 200 b klasa,2007,Crna,FALSE,Zadnji,Euro 5,16,Automatik,unavailable,FALSE,TRUE,TRUE
2.2,5-Apr,Dizel,110,Živinice,Mercedes-Benz,360000,E-Klasse (Svi),8900,Mercedes-Benz E-Klasse (Svi) 2004,2004,Siva,FALSE,Zadnji,Euro 4,17,Automatik,Limuzina,FALSE,FALSE,TRUE
2.2,5-Apr,Dizel,125,Zvornik,Mercedes-Benz,400000,E 220,21500,Mercedes-Benz E 220,2009,Crna,TRUE,Zadnji,Euro 5,18,Automatik,Limuzina,FALSE,FALSE,TRUE
2.2,5-Apr,Dizel,125,Bugojno,Mercedes-Benz,241000,E 220,27000,Mercedes-Benz E 220 7G Avantgarde,2012,Crna,TRUE,Prednji,Euro 5,16,Automatik,Limuzina,FALSE,FALSE,TRUE
1.5,5-Apr,Dizel,80,Ilidža,Mercedes-Benz,99599,CLA 180,44900,Mercedes-Benz CLA 180D 7G-Tronic Sportpaket AMG Line,2018,Crna,TRUE,Prednji,Euro 5,18,Automatik,Limuzina,FALSE,TRUE,FALSE
2.2,5-Apr,Dizel,150,Ilidža,Mercedes-Benz,104179,GLC 250,69900,Mercedes-Benz GLC 250 D 4Matic 9G-Tronic AMG Line,2018,Srebrena,TRUE,Sva četiri,Euro 5,19,Automatik,Terenac,FALSE,TRUE,FALSE
2,5-Apr,Dizel,143,Donji Žabar,Mercedes-Benz,235000,E 220,52000,Mercedes-Benz E 220cdi 4 MATIC 9G TRONIC,2017,Crna,TRUE,Sva četiri,Euro 6,17,Automatik,Limuzina,FALSE,TRUE,TRUE
2.2,5-Apr,Dizel,150,Ljubuški,Mercedes-Benz,155379,GLC 250,57900,Mercedes-Benz GLC 250 D 4Matic 9G-Tronic DISTRONIC,2016,Plava,TRUE,Sva četiri,Euro 5,19,Automatik,Terenac,FALSE,TRUE,FALSE
2,5-Apr,Dizel,60,Mostar,Mercedes-Benz,296000,A 160,5450,Mercedes-Benz A 160,2006,Crna,FALSE,Prednji,Euro 4,15,Manuelni,Malo auto,FALSE,FALSE,TRUE
2.2,5-Apr,Dizel,100,Banja Luka,Mercedes-Benz,115045,CLA 200,54990,Mercedes-Benz CLA 200 2.2D 7G-Tronic AMG Line FACELIFT,2018,Bijela,TRUE,Prednji,Euro 5,18,Automatik,Limuzina,FALSE,TRUE,FALSE
2,5-Apr,Dizel,143,Ljubuški,Mercedes-Benz,134214,C 220,78990,Mercedes C 220d 4Matic 9G AMG NIGHT MULTIBEAM PANORAMA VIRTUAL,2018,Bijela,TRUE,Sva četiri,Euro 6,19,Automatik,Limuzina,FALSE,TRUE,FALSE
1.6,5-Apr,Dizel,90,Ljubuški,Mercedes-Benz,147968,C 180,62990,Mercedes C 180d 9G AVANTGARDE NIGHT PAKET LED VIRTUAL Kamera,2021,Crna,TRUE,Zadnji,Euro 6,17,Automatik,Limuzina,FALSE,TRUE,FALSE
2,5-Apr,Dizel,110,Ljubuški,Mercedes-Benz,112552,B 200,52990,Mercedes B 200d 150KS 8G PROGRESSIVE LED VIRTUAL DISTRONIC Kamera,2020,Siva,TRUE,Prednji,Euro 6,17,Automatik,Monovolumen,FALSE,TRUE,FALSE
2,5-Apr,Dizel,110,Ljubuški,Mercedes-Benz,137923,B 200,57990,Mercedes B 200d 150 KS 8G 3xAMG LED VIRTUAL Kamera Park Assist,2019,Crna,TRUE,Prednji,Euro 6,18,Automatik,Monovolumen,FALSE,TRUE,FALSE
3.2,5-Apr,Benzin,159,Travnik,Mercedes-Benz,430000,G 320,60000,Mercedes-Benz G 320 BENZIN V6,2000,Zelena,TRUE,Sva četiri,Euro 5,16,Automatik,Terenac,FALSE,FALSE,TRUE
3,5-Apr,Dizel,190,Travnik,Mercedes-Benz,160294,E 350,75000,Mercedes-Benz E 350 D 9G-Tronic 3xAMG Panorama,2017,Siva,TRUE,Zadnji,Euro 6,20,Automatik,Limuzina,FALSE,TRUE,TRUE
3,5-Apr,Dizel,190,Mostar,Mercedes-Benz,170000,GLE 350,69000,Mercedes-Benz GLE 350 AMG 4 Matic,2015,Siva,TRUE,Sva četiri,Euro 5,21,Automatik,SUV,FALSE,TRUE,TRUE
2,5-Apr,Dizel,143,Tuzla,Mercedes-Benz,28000,E 220,103000,Mercedes-Benz E 220 d 4MATIC I MB Certified,2022,Crna,FALSE,Sva četiri,Euro 6,18,Automatik,Limuzina,FALSE,TRUE,TRUE
2.2,5-Apr,Dizel,125,Banja Luka,Mercedes-Benz,200000,C 220,47500,Mercedes-Benz C 220 4matic,2017,Siva,TRUE,Sva četiri,Euro 5,16,Automatik,unavailable,FALSE,TRUE,TRUE
2,5-Apr,Dizel,103,Ljubuški,Mercedes-Benz,154884,B 200,50990,Mercedes B200d 150KS 8G PROGRESSIVE LED VIRTUAL Kamera,2019,Siva,TRUE,Prednji,Euro 6,17,Automatik,Monovolumen,FALSE,TRUE,FALSE
3,5-Apr,Dizel,190,Banja Luka,Mercedes-Benz,210000,E 350,58000,Mercedes-Benz E 350 2017,2017,Bijela,TRUE,Zadnji,Euro 6,16,Automatik,Limuzina,FALSE,TRUE,FALSE
2.2,5-Apr,Dizel,140,Tuzla,Mercedes-Benz,380000,Vito,70000,Mercedes Vito 119CDI 4MATIC 2017god v-klasa v,2017,Siva,TRUE,Sva četiri,Euro 5,18,Automatik,Kombi,FALSE,TRUE,FALSE
3,5-Apr,Dizel,190,Ilidža,Mercedes-Benz,67447,GLC 350,88980,Mercedes-Benz GLC 350 d 4MATIC,2019,Siva,TRUE,Sva četiri,Euro 6,19,Automatik,SUV,FALSE,TRUE,FALSE
3.5,5-Apr,Benzin,205,Kiseljak,Mercedes-Benz,93000,S 400,60000,Mercedes-Benz S 400 HYBRID Long 063134410,2010,Bijela,TRUE,Zadnji,Euro 5,18,Automatik,Limuzina,FALSE,TRUE,TRUE
3,5-Apr,Dizel,190,Banja Luka,Mercedes-Benz,175000,GLE 350,74300,Mercedes Benz / GLE / 350 / 2017 / AMG / Pano / H&K,2017,Plava,TRUE,Sva četiri,Euro 5,21,Automatik,SUV,FALSE,TRUE,FALSE
2.2,5-Apr,Dizel,100,Bijeljina,Mercedes-Benz,290000,E 200,30000,Mercedes-Benz E 200,2014,Plava,TRUE,Zadnji,Euro 5,16,Automatik,Limuzina,FALSE,TRUE,TRUE
2.2,5-Apr,Dizel,125,Sarajevo - Novi Grad,Mercedes-Benz,193000,C 220,32000,Mercedes-Benz C 220,2015,Plava,FALSE,Zadnji,Euro 6,19,Manuelni,Limuzina,FALSE,TRUE,FALSE
2.2,5-Apr,Dizel,150,Trebinje,Mercedes-Benz,188000,E 250,40000,Mercedes-Benz E 250 CDI 4matic,2013,Bijela,TRUE,Sva četiri,Euro 5,18,Automatik,Limuzina,FALSE,TRUE,TRUE
3.5,5-Apr,Dizel,190,Gradačac,Mercedes-Benz,208000,ML 350,55900,Mercedes-Benz ML 350,2013,Crna,TRUE,Sva četiri,Euro 6,16,Automatik,Terenac,FALSE,TRUE,TRUE
3,5-Apr,Dizel,165,Bijeljina,Mercedes-Benz,252000,GL 350,35000,Mercedes-Benz GL 350 Bluetec,2009,Crna,TRUE,Sva četiri,Euro 5,20,Automatik,SUV,FALSE,TRUE,TRUE
2.2,5-Apr,Dizel,143,Zvornik,Mercedes-Benz,152895,E 220,69900,Mercedes-Benz E 220 CDI 4 MATIC 143 KW 2017. - Reg do 2/24,2017,Crna,TRUE,Sva četiri,Euro 6,19,Automatik,Limuzina,FALSE,TRUE,TRUE
2.2,5-Apr,Dizel,134,Velika Kladuša,Mercedes-Benz,80000,GLC 220,64000,Mercedes-Benz GLC 220 4matic,2018,Bijela,TRUE,Sva četiri,Euro 6,20,Automatik,SUV,FALSE,TRUE,TRUE
2,5-Apr,Dizel,145,Visoko,Mercedes-Benz,175000,GLC 220,75900,Mercedes-Benz GLC 220 4matic 2020. MODEL EXCLUSIVE FULL FULL FULL,2019,Plava,TRUE,Sva četiri,Euro 6,18,Automatik,SUV,FALSE,TRUE,TRUE
2,5-Apr,Dizel,100,Ilidža,Mercedes-Benz,247000,GLA 200,36500,Mercedes-Benz GLA 200,2015,Bijela,TRUE,Sva četiri,Euro 5,18,Automatik,SUV,FALSE,TRUE,FALSE
3,5-Apr,Dizel,185,Gradačac,Mercedes-Benz,113000,ML 350,63000,Mercedes-Benz ML 350,2014,Crna,TRUE,Sva četiri,Euro 6,19,Automatik,Terenac,FALSE,TRUE,TRUE
1.6,5-Apr,Dizel,100,Bijeljina,Mercedes-Benz,186000,C 200,32300,Mercedes-Benz C 200 C200 [akcijska cjena],2015,Plava,TRUE,Zadnji,Euro 6,16,Manuelni,Limuzina,FALSE,TRUE,TRUE
2.2,5-Apr,Dizel,125,Foča,Mercedes-Benz,96000,C 220,55000,Mercedes-Benz C220 W205,2015,Siva,TRUE,Zadnji,Euro 6,18,Automatik,Limuzina,FALSE,TRUE,TRUE
2.2,5-Apr,Dizel,125,Sarajevo - Centar,Mercedes-Benz,129000,C 220,33990,Mercedes-Benz C-klasa W205 220d 2016,2016,Crna,TRUE,Zadnji,Euro 6,16,Automatik,Karavan,FALSE,TRUE,TRUE
2.2,5-Apr,Dizel,125,Banja Luka,Mercedes-Benz,194000,GLC 220,67999,Mercedes-Benz GLC 220 9G Tronic/Pano/Kamera 360/Alu 19/Koza/Led..,2018,Plava,TRUE,Sva četiri,Euro 6,19,Automatik,Terenac,FALSE,TRUE,TRUE
2,5-Apr,Dizel,60,Kiseljak,Mercedes-Benz,268000,A 160,10500,Mercedes-Benz A 160 2010,2010,Srebrena,TRUE,Prednji,Euro 5,16,Manuelni,Malo auto,FALSE,TRUE,TRUE
2,5-Apr,Dizel,103,Doboj,Mercedes-Benz,214000,B 200,10500,"Mercedes-Benz b200 2.0 Polukozna sjedista* AMG felge, Navigacija",2011,Crna,TRUE,Prednji,Euro 5,16,Manuelni,Limuzina,FALSE,TRUE,FALSE
1.8,5-Apr,Dizel,80,Bosanska Krupa,Mercedes-Benz,340000,B 180,11990,Mercedes-Benz B 180 2009,2009,Crvena,FALSE,Prednji,Euro 4,16,Manuelni,unavailable,FALSE,TRUE,TRUE
2,5-Apr,Dizel,103,Žepče,Mercedes-Benz,196321,B 200,14950,Mercedes-Benz B 200 Automatik 2011g.,2011,Plava,TRUE,Prednji,Euro 5,16,Automatik,Limuzina,FALSE,FALSE,FALSE
2,5-Apr,Dizel,80,Prijedor,Mercedes-Benz,240000,B 180,11900,Mercedes-Benz B 180 CDI Uvoz Njemačka,2010,Crna,FALSE,Prednji,Euro 5,15,Manuelni,Limuzina,FALSE,FALSE,FALSE
2.2,5-Apr,Dizel,65,Čapljina,Mercedes-Benz,272000,Vito,10543,Mercedes-Benz Vito - 2.2 cdi,2004,Bijela,FALSE,Zadnji,Euro 4,16,Manuelni,Kombi,FALSE,FALSE,TRUE
2.2,5-Apr,Dizel,100,Živinice,Mercedes-Benz,291000,C 200,13400,Mercedes-Benz C 200 2007,2007,Siva,FALSE,Zadnji,Euro 4,17,Manuelni,Limuzina,FALSE,TRUE,TRUE
2.2,5-Apr,Dizel,100,Doboj,Mercedes-Benz,198750,C 200,17400,"Mercedes-Benz C 200 CDI, REGISTROVAN, TOP STANJE!",2011,Crna,TRUE,Zadnji,Euro 5,16,Manuelni,Limuzina,FALSE,TRUE,TRUE
2.2,5-Apr,Dizel,125,Laktaši,Mercedes-Benz,233000,C 220,13800,Mercedes-Benz C 220,2008,Crna,FALSE,Zadnji,Euro 5,16,Manuelni,unavailable,FALSE,FALSE,FALSE
2.2,5-Apr,Dizel,125,Tuzla,Mercedes-Benz,215000,C 220,22300,Mercedes-Benz C 220,2011,Crna,TRUE,Zadnji,Euro 5,16,Manuelni,Limuzina,FALSE,TRUE,TRUE
3,5-Apr,Dizel,173,Banja Luka,Mercedes-Benz,255000,S 320,25000,Mercedes S 320,2008,Crvena,TRUE,Zadnji,Euro 5,16,Automatik,Limuzina,FALSE,TRUE,TRUE
1.8,5-Apr,Dizel,100,Žepče,Mercedes-Benz,370000,B 200,16450,Mercedes-Benz B 200,2013,Crvena,TRUE,Zadnji,Euro 5,17,Automatik,unavailable,FALSE,TRUE,TRUE
2.2,5-Apr,Dizel,100,Lopare,Mercedes-Benz,300,Vito,20000,Mercedes-Benz Vito,2012,Crvena,FALSE,Zadnji,Euro 5,16,Manuelni,Kombi,FALSE,FALSE,TRUE
2.2,5-Apr,Dizel,100,Banja Luka,Mercedes-Benz,140000,B 200,28500,Mercedes-Benz B 200d 2017. god,2017,Siva,TRUE,Prednji,Euro 6,17,Manuelni,unavailable,FALSE,TRUE,TRUE
3,3-Feb,Dizel,169,Trebinje,Mercedes-Benz,245000,E 350,28000,Mercedes-Benz E 350 Coupe (tek registrovan) moze zamjena,2009,Zlatna,TRUE,Zadnji,Euro 5,18,Automatik,Ostalo,FALSE,TRUE,TRUE
2.2,5-Apr,Dizel,100,Sanski Most,Mercedes-Benz,220000,E 200,27000,Mercedes-Benz E 220,2012,Crna,FALSE,Zadnji,Euro 5,16,Automatik,Limuzina,FALSE,FALSE,FALSE
2.2,5-Apr,Dizel,100,Hadžići,Mercedes-Benz,230000,A 200,21900,Mercedes-Benz A 200 dizel top stanje,2015,Siva,FALSE,Zadnji,Euro 5,16,Manuelni,unavailable,FALSE,FALSE,FALSE
2.2,5-Apr,Dizel,110,Ilidža,Mercedes-Benz,389000,Sprinter,34000,Kombi Mercedes Sprinter 8+1 Automatik Visenamjenski Zamjena,2007,Siva,TRUE,Zadnji,Euro 5,16,Automatik,Kombi,FALSE,TRUE,TRUE
3,5-Apr,Dizel,210,Banja Luka,Mercedes-Benz,120000,S 350,199000,MERCEDES S350 D 4MATIC 2021 GOD S 350 NOVO NOVO,2021,Siva,TRUE,Sva četiri,Euro 6,19,Automatik,Limuzina,FALSE,TRUE,FALSE
3,5-Apr,Dizel,243,Banja Luka,Mercedes-Benz,170000,GLE 400,149900,MERCEDES BENZ GLE 400 4MATIC / PANO / AIRMATIC / GLE 63AMG OPTIC/,2019,Siva,TRUE,Sva četiri,Euro 6,22,Automatik,SUV,FALSE,TRUE,TRUE
2,5-Apr,Dizel,143,Ljubuški,Mercedes-Benz,111072,GLC 220,103990,Mercedes GLC 220d Coupe 4M 9G 3xAMG MULTIBEAM DISTRONIC VIRT Kam,2020,Crna,TRUE,Sva četiri,Euro 6,19,Automatik,SUV,FALSE,TRUE,FALSE
2.7,5-Apr,Dizel,125,Kozarska Dubica,Mercedes-Benz,300000,E 270,4500,Mercedes-Benz E 270 2001,2001,Plava,TRUE,Zadnji,Euro 3,16,Automatik,Limuzina,FALSE,FALSE,FALSE
2,5-Apr,Dizel,55,Livno,Mercedes-Benz,370000,E 200,4500,Mercedes-Benz E 200 1994,1994,Smeđa,TRUE,Zadnji,Euro 2,16,Manuelni,Limuzina,FALSE,FALSE,TRUE
2.2,5-Apr,Dizel,105,Bihać,Mercedes-Benz,300000,CE 220,5000,Mercedes-Benz CE 220,2000,Crna,TRUE,Prednji,Euro 5,16,Manuelni,Limuzina,FALSE,FALSE,TRUE
1.7,5-Apr,Dizel,55,Kakanj,Mercedes-Benz,230000,A 160,4100,Mercedes-Benz A 160 2002,2002,Crna,FALSE,Prednji,Euro 3,15,Manuelni,unavailable,FALSE,FALSE,FALSE
2.2,5-Apr,Dizel,90,Tuzla,Mercedes-Benz,300000,C 220,6900,Mercedes-Benz C 220 2004,2004,Crna,FALSE,Zadnji,Euro 5,16,Manuelni,Limuzina,FALSE,FALSE,FALSE
2,5-Apr,Dizel,80,Prijedor,Mercedes-Benz,280000,B 180,8500,Mercedes-Benz B 180 Registrovan može zamjena,2006,Crna,FALSE,Prednji,Euro 4,15,Manuelni,Monovolumen,FALSE,FALSE,TRUE
3.2,5-Apr,Plin,160,Brčko,Mercedes-Benz,260000,ML 320,10000,Mercedes-Benz W163 ML 320 benzin/plin,2002,Zlatna,TRUE,Sva četiri,Euro 3,19,Automatik,Terenac,FALSE,TRUE,TRUE
2.2,5-Apr,Dizel,90,Cazin,Mercedes-Benz,320000,E 220,7500,Mercedes E 220,2005,Bijela,FALSE,Zadnji,Euro 5,16,Manuelni,unavailable,FALSE,FALSE,TRUE
1.6,5-Apr,Dizel,60,Novi Grad,Mercedes-Benz,182000,A 160,8999,Mercedes Benz A160 CDI *UVOZ* FIKSNA CJENA,2012,Bijela,TRUE,Prednji,Euro 5,16,Manuelni,Limuzina,FALSE,FALSE,FALSE
2.7,5-Apr,Dizel,130,Fojnica,Mercedes-Benz,360000,E 270,9500,Mercedes-Benz E 270,2003,Plava,TRUE,Prednji,Euro 3,16,Automatik,Limuzina,FALSE,TRUE,TRUE
2,5-Apr,Dizel,80,Travnik,Mercedes-Benz,300000,A 180,5800,Mercedes-Benz A 180 / 2.0 cdi / 80 kw,2006,Siva,FALSE,Prednji,Euro 4,16,Manuelni,Malo auto,FALSE,FALSE,FALSE
2,5-Apr,Dizel,105,Banja Luka,Mercedes-Benz,260000,B 200,12800,mercedes b 200 Mercedes B 200,2011,Plava,TRUE,Prednji,Euro 5,17,Manuelni,Monovolumen,FALSE,TRUE,TRUE
2,5-Apr,Dizel,105,Brod,Mercedes-Benz,228000,B 220,11500,Mercedes-Benz B 200,2010,Srebrena,TRUE,Prednji,Euro 5,16,Automatik,Monovolumen,FALSE,TRUE,FALSE
2.2,5-Apr,Dizel,100,Banja Luka,Mercedes-Benz,304000,C 220,12500,Mercedes-Benz C 220,2008,Crna,FALSE,Zadnji,Euro 5,16,Manuelni,Karavan,FALSE,TRUE,FALSE
2.2,5-Apr,Dizel,90,Prijedor,Mercedes-Benz,322600,C 200,10900,Mercedes-Benz C 200 2.2CDI 90KW/KAO NOV/REG DO 04.2024/,2004,Siva,FALSE,Zadnji,Euro 5,16,Manuelni,Limuzina,FALSE,FALSE,TRUE
3,5-Apr,Dizel,140,Brčko,Mercedes-Benz,270000,E 280,13800,Mercedes-Benz E 280,2006,Siva,TRUE,Zadnji,Euro 5,16,Automatik,Limuzina,FALSE,TRUE,TRUE
2,5-Apr,Dizel,100,Tešanj,Mercedes-Benz,208000,C 200,14700,W204 MERCEDES C200 CDI 2010G *EURO 5*TOP STANJE*,2010,Siva,TRUE,Zadnji,Euro 5,17,Manuelni,Limuzina,FALSE,TRUE,TRUE
2.2,5-Apr,Dizel,90,Sarajevo - Novi Grad,Mercedes-Benz,423000,E 220,11700,Mercedes-Benz W211 E 200 2005.,2005,Crna,TRUE,Zadnji,Euro 4,17,Automatik,Limuzina,FALSE,FALSE,TRUE
2.2,5-Apr,Dizel,100,Sokolac,Mercedes-Benz,319622,C 200,13200,Mercedes-Benz C 200 Automatik,2009,Siva,TRUE,Zadnji,Euro 5,17,Automatik,Karavan,FALSE,FALSE,TRUE
2.2,5-Apr,Dizel,85,Banja Luka,Mercedes-Benz,370000,CE 200,11600,Mercedes c je,2008,Crna,TRUE,Zadnji,Euro 5,17,Manuelni,Karavan,FALSE,TRUE,TRUE
2.6,5-Apr,Plin,130,Banja Luka,Mercedes-Benz,282000,E 240,8200,Mercedes-Benz E 240,2003,Plava,TRUE,Zadnji,Euro 5,16,Automatik,Limuzina,FALSE,TRUE,TRUE
2.2,5-Apr,Dizel,110,Banja Luka,Mercedes-Benz,460000,Vito,13500,Mercedes-Benz Vito,2005,Crna,FALSE,Zadnji,Euro 5,16,Manuelni,Kombi,FALSE,FALSE,FALSE
1.8,5-Apr,Dizel,80,Živinice,Mercedes-Benz,223000,B 180,17900,"Mercedes-Benz B 180 TEK UVEZEN,KOZA,ALU FELGE,2 KLJUCA",2013,Crna,TRUE,Prednji,Euro 5,16,Automatik,Monovolumen,FALSE,TRUE,FALSE
2.2,5-Apr,Dizel,100,Prijedor,Mercedes-Benz,209000,C 200,18500,Mercedes-Benz C 200 2007,2007,Siva,TRUE,Zadnji,Euro 5,16,Manuelni,Limuzina,FALSE,TRUE,TRUE
2.2,5-Apr,Dizel,100,Sarajevo - Centar,Mercedes-Benz,214000,C 200,18499,Mercedes-Benz C 200,2012,Siva,FALSE,Zadnji,Euro 5,16,Manuelni,unavailable,FALSE,FALSE,FALSE
3,5-Apr,Dizel,140,Prijedor,Mercedes-Benz,318965,E 280,16200,Mercedes-Benz E 280,2007,Siva,TRUE,Zadnji,Euro 4,17,Automatik,Limuzina,FALSE,TRUE,TRUE
3,5-Apr,Dizel,173,Sarajevo - Novi Grad,Mercedes-Benz,261200,S 320,19900,Mercedes-Benz S320 CDI AKCIJA,2006,Siva,TRUE,Zadnji,Euro 5,16,Automatik,Limuzina,FALSE,TRUE,FALSE
3,5-Apr,Dizel,140,Grude,Mercedes-Benz,298000,E 280,15800,Mercedes-Benz W211 E 280 CDI Avantgarde,2006,Siva,TRUE,Zadnji,Euro 4,17,Automatik,Limuzina,FALSE,TRUE,TRUE
2.2,5-Apr,Dizel,100,Velika Kladuša,Mercedes-Benz,300000,E 200,19900,Mercedes E 200 CDI - 2.2 - 2010 god,2010,Bordo,TRUE,Zadnji,Euro 5,17,Manuelni,Limuzina,FALSE,TRUE,TRUE
2.2,5-Apr,Dizel,125,Posušje,Mercedes-Benz,270000,C 220,17500,Mercedes-Benz C 220 CDI,2010,Siva,FALSE,Zadnji,Euro 5,17,Manuelni,unavailable,FALSE,TRUE,FALSE
2.2,5-Apr,Dizel,125,Banja Luka,Mercedes-Benz,195000,C 220,20850,Mercedes-Benz C220,2012,Crna,TRUE,Zadnji,Euro 5,16,Manuelni,Karavan,FALSE,TRUE,TRUE
2.2,5-Apr,Dizel,100,Prijedor,Mercedes-Benz,290000,E 220,22900,MERCEDES E 220 CDI ELEGANCE OPREMA / 2011. GOD / AUTOMATIK /,2011,Bijela,TRUE,Sva četiri,Euro 5,17,Automatik,unavailable,FALSE,TRUE,FALSE
2.2,5-Apr,Dizel,150,Prijedor,Mercedes-Benz,245000,C 250,24900,MERCEDES-BENZ C250 CDI 4 MATIC /4X4 POGON/AMG FULL OPREMA / UVOZ/,2012,Bijela,TRUE,Sva četiri,Euro 5,17,Automatik,unavailable,FALSE,TRUE,FALSE
3,5-Apr,Dizel,164,Kupres,Mercedes-Benz,340000,CLS 320,23200,Mercedes-Benz CLS 320,2008,Siva,TRUE,Zadnji,Euro 4,16,Automatik,unavailable,FALSE,TRUE,TRUE
2.2,5-Apr,Dizel,150,Banja Luka,Mercedes-Benz,224000,GLC 250,53700,Mercedes-Benz GLC 250 D AMG 4Matic 2019 9G-Tronic,2019,Crna,TRUE,Sva četiri,Euro 6,16,Automatik,SUV,FALSE,TRUE,FALSE
3.5,5-Apr,Dizel,190,Ljubuški,Mercedes-Benz,203000,S 350,90000,Mercedes-Benz S 350,2016,Crna,FALSE,Sva četiri,Euro 5,18,Automatik,Limuzina,FALSE,FALSE,FALSE
2,5-Apr,Dizel,80,Sarajevo - Novi Grad,Mercedes-Benz,216000,A 200,6500,Mercedes-Benz A 180,2005,Siva,TRUE,Prednji,Euro 4,15,Manuelni,Malo auto,FALSE,FALSE,TRUE
2,5-Apr,Dizel,103,Sarajevo - Centar,Mercedes-Benz,300000,B 200,7800,Mercedes-Benz B 200 2006,2006,Crna,FALSE,Prednji,Euro 4,16,Manuelni,Ostalo,FALSE,TRUE,FALSE
2,5-Apr,Dizel,110,Ljubuški,Mercedes-Benz,115336,A 200,52990,Mercedes A 200d Limuzina 8G PROGRESSIVE LED VIRTUAL Navi Kamera,2019,Crna,TRUE,Prednji,Euro 6,17,Automatik,Limuzina,FALSE,TRUE,FALSE
2.2,5-Apr,Dizel,136,Široki Brijeg,Mercedes-Benz,240000,C 200,29990,Mercedes-Benz C 2.2 200 CDI AMG-Nightpaket Automatic,2017,Crna,TRUE,Zadnji,Euro 6,18,Automatik,Karavan,FALSE,TRUE,FALSE
2.2,5-Apr,Dizel,125,Posušje,Mercedes-Benz,226000,C 220,35900,Mercedes Benz C 220 CDI Avantgarde,2014,Bijela,TRUE,Zadnji,Euro 5,17,Automatik,Limuzina,FALSE,TRUE,FALSE
