displacement,doors,fuel,kilowatts,location,manufacturer,mileage,model,price,title,updatedAt,year,color,cruiseControl,drivetrain,emissionStandard,rimSize,transmission,type,airCondition,navigation,registration
1.9,4/5,Dizel,47.0,Živinice,Škoda,300000.0,Fabia,4300,Škoda Fabia 1.9 SDI,2023-11-04T08:41:41.305Z,2001.0,Plava,FALSE,Prednji,Euro 5,16.0,Manuelni,unavailable,FALSE,FALSE,FALSE
1.4,4/5,Benzin,55.0,Laktaši,Škoda,260720.0,Fabia,3500,Skoda fabia,2024-02-24T17:24:53.426Z,2003.0,Plava,FALSE,Prednji,Euro 4,14.0,Manuelni,unavailable,FALSE,FALSE,True
1.9,4/5,Dizel,51.0,Posušje,Škoda,335286.0,Fabia,4300,Škoda Fabia,2023-11-04T08:41:41.305Z,2007.0,Bijela,FALSE,Prednji,Euro 4,14.0,Manuelni,Limuzina,FALSE,FALSE,FALSE
1.9,4/5,Dizel,74.0,Kalesija,Škoda,437000.0,Fabia,4200,Škoda Fabia 1.9 TDI,2023-11-11T06:50:33.464Z,2001.0,Plava,FALSE,Prednji,Euro 3,15.0,Manuelni,Karavan,FALSE,FALSE,True
1.2,4/5,Benzin,47.0,Gradačac,Škoda,220000.0,Fabia,3700,Škoda Fabia 1.2 benzin..dobar auto..registrovsna,2023-12-02T01:47:51.578Z,2004.0,Siva,FALSE,Prednji,Euro 4,15.0,Manuelni,Limuzina,FALSE,FALSE,True
1.9,4/5,Dizel,47.0,Sarajevo - Novi Grad,Škoda,245000.0,Fabia,5000,Škoda Fabia 1.9 SDI,2023-11-11T06:50:33.464Z,2004.0,Plava,FALSE,Prednji,Euro 5,15.0,Manuelni,unavailable,FALSE,FALSE,True
1.4,4/5,Benzin,44.0,Gračanica,Škoda,244.0,Fabia,3500,Škoda Fabia 1.4 44kw 2002 god,2023-11-25T04:41:56.283Z,2002.0,Plava,FALSE,Prednji,Euro 3,16.0,Manuelni,Malo auto,FALSE,FALSE,True
1.4,4/5,Benzin,50.0,Novi Grad,Škoda,195466.0,Fabia,1499,Škoda Fabia 2002,2023-11-11T06:50:33.464Z,2002.0,Bordo,FALSE,Prednji,Euro 3,16.0,Manuelni,Karavan,FALSE,FALSE,True
1.4,4/5,Dizel,51.0,Sarajevo - Centar,Škoda,285123.0,Fabia,5950,"Škoda Fabia 1,4 tdi 2009 god klima",2023-11-11T06:50:33.464Z,2009.0,Crna,FALSE,Prednji,Euro 5,14.0,Manuelni,Karavan,FALSE,FALSE,True
1.2,4/5,Benzin,51.0,Novi Travnik,Škoda,188000.0,Fabia,6450,Škoda Fabia 2009.god 1.2 benz 51kw Euro 5 Reg 4/24,2023-12-02T01:47:51.578Z,2009.0,Siva,True,Prednji,Euro 5,15.0,Manuelni,Limuzina,FALSE,FALSE,True
1.2,4/5,Benzin,44.0,Banja Luka,Škoda,170000.0,Fabia,5600,"Škoda Fabia 1.2 benzin, registrovana, klima, 2011 god",2023-11-18T11:12:17.835Z,2011.0,Siva,FALSE,Prednji,Euro 5,16.0,Manuelni,unavailable,FALSE,FALSE,True
1.6,4/5,Dizel,66.0,Sarajevo - Novi Grad,Škoda,210000.0,Fabia,9300,Škoda Fabia 1.6 TDI ORGINALNA KILOMETRAŽA,2023-11-04T08:41:41.305Z,2010.0,Crvena,True,Prednji,Euro 5,16.0,Manuelni,Karavan,FALSE,FALSE,True
1.6,4/5,Dizel,77.0,Tuzla,Škoda,230.0,Fabia,9900,Škoda Fabia 2010,2023-11-18T11:12:17.828Z,2010.0,Bijela,FALSE,Prednji,Euro 5,16.0,Manuelni,Malo auto,FALSE,FALSE,FALSE
1.2,4/5,Dizel,55.0,Gradačac,Škoda,176000.0,Fabia,9999,Škoda Fabia 2012 Tek Registrovan,2024-04-13T08:47:08.739Z,2012.0,Bijela,True,Prednji,Euro 5,16.0,Manuelni,Karavan,FALSE,FALSE,FALSE
1.2,4/5,Dizel,55.0,Bijeljina,Škoda,210234.0,Fabia,7750,"Škoda Fabia 1,2 55 kw 2011 god",2023-12-23T04:03:35.350Z,2011.0,Plava,True,Prednji,Euro 5,15.0,Manuelni,Karavan,FALSE,FALSE,FALSE
1.2,4/5,Benzin,47.0,Sarajevo - Novi Grad,Škoda,270000.0,Fabia,5300,Škoda Fabia 2009god 1.2b,2023-11-25T04:41:56.283Z,2009.0,Plava,FALSE,Prednji,Euro 4,14.0,Manuelni,Limuzina,FALSE,FALSE,True
1.9,4/5,Dizel,77.0,Zavidovići,Škoda,315000.0,Octavia,9200,Škoda Octavia 1.9,2023-11-04T08:41:41.305Z,2006.0,Crna,True,Prednji,Euro 4,15.0,Manuelni,Karavan,FALSE,FALSE,True
1.2,4/5,Benzin,44.0,Mostar,Škoda,237254.0,Fabia,7950,Škoda Fabia 2011,2023-11-18T11:12:17.828Z,2011.0,Crna,FALSE,Prednji,Euro 4,14.0,Manuelni,Limuzina,FALSE,FALSE,True
2.0,4/5,Dizel,103.0,Bugojno,Škoda,300000.0,Octavia,7900,Škoda Octavia,2023-11-04T08:41:41.305Z,2007.0,Crna,True,Sva četiri,Euro 4,16.0,Manuelni,unavailable,FALSE,FALSE,True
1.6,4/5,Dizel,77.0,Doboj,Škoda,279415.0,Octavia (Svi),10900,Škoda Octavia 1.6tdi 2011 CR,2023-11-04T08:41:41.305Z,2011.0,Siva,True,Prednji,Euro 5,16.0,Manuelni,Karavan,FALSE,True,FALSE
1.6,4/5,Dizel,77.0,Konjic,Škoda,196800.0,Octavia,12400,Škoda Octavia A6 1.6 Tdi 77 kw model 2010,2023-11-11T06:50:33.464Z,2009.0,Siva,True,Prednji,Euro 5,17.0,Manuelni,Limuzina,FALSE,FALSE,True
1.6,4/5,Dizel,77.0,Živinice,Škoda,272000.0,Octavia,13990,ŠKODA OCTAVIA 2012GOD. REZERVISANO.GREENLINE 062 982 384,2024-01-20T07:20:06.802Z,2012.0,Crna,True,Prednji,Euro 5,16.0,Manuelni,Limuzina,FALSE,FALSE,True
1.6,4/5,Dizel,77.0,Bijeljina,Škoda,218643.0,Fabia,10500,"Škoda Fabia 2010, uvoz CH",2024-02-10T04:50:44.312Z,2010.0,Bijela,FALSE,Prednji,Euro 5,15.0,Manuelni,Malo auto,FALSE,FALSE,FALSE
1.6,4/5,Dizel,77.0,Grude,Škoda,260000.0,Octavia,11900,Škoda Octavia 1.6 TDi 2011g. Uvoz (JEDAN VLASNIK),2024-03-09T13:09:07.088Z,2011.0,Crna,FALSE,Prednji,Euro 5,16.0,Manuelni,Karavan,FALSE,FALSE,FALSE
1.6,4/5,Dizel,77.0,Novi Travnik,Škoda,250000.0,Fabia,13999,Škoda Fabia MONTE CARLO 1.6CR 77KW 2013GOD TEK REGISTROVANA,2023-11-25T04:41:56.283Z,2013.0,Crna,True,Prednji,Euro 5,15.0,Manuelni,unavailable,FALSE,True,FALSE
2.0,4/5,Dizel,103.0,Novi Travnik,Škoda,290000.0,Octavia,15900,Škoda Octavia A6 Laurin&Klement 4x4 Automatic Dsg Reg 9/23 Extra,2023-11-04T08:41:41.305Z,2011.0,Crna,True,Sva četiri,Euro 5,16.0,Automatik,Karavan,FALSE,True,True
2.0,4/5,Dizel,125.0,Banja Luka,Škoda,253000.0,Yeti,17500,"Škoda Yeti 2.0 TDI. 4X4 2012g,Navi,senzori",2024-01-13T03:37:20.566Z,2012.0,Bijela,FALSE,Prednji,Euro 5,16.0,Manuelni,Ostalo,FALSE,True,FALSE
2.0,4/5,Dizel,103.0,Sarajevo - Centar,Škoda,267000.0,Octavia,14400,Škoda Octavia 2.0 TDi 103kw - DSG Full,2024-01-27T03:44:03.696Z,2012.0,Crna,True,Prednji,Euro 5,16.0,Automatik,Karavan,FALSE,True,True
1.4,4/5,Dizel,55.0,Široki Brijeg,Škoda,175000.0,Fabia,16900,Škoda Fabia,2024-06-08T06:47:39.123Z,2017.0,Bijela,FALSE,Prednji,Euro 5,16.0,Manuelni,Karavan,FALSE,FALSE,FALSE
1.4,4/5,Dizel,66.0,Mostar,Škoda,91775.0,Rapid,18900,Škoda Rapid SB 1.4 TDI,2023-11-25T04:41:56.283Z,2015.0,Bijela,FALSE,Prednji,Euro 5,16.0,Manuelni,Malo auto,FALSE,FALSE,FALSE
2.0,4/5,Dizel,103.0,Konjic,Škoda,232480.0,Yeti,18500,Škoda Yeti 2.0 Tdi 4X4 Automatik DSG Tek uvezen iz Njemačke,2023-11-11T06:50:33.464Z,2010.0,Siva,True,Sva četiri,Euro 5,17.0,Automatik,Limuzina,FALSE,True,FALSE
1.6,4/5,Dizel,77.0,Sarajevo - Centar,Škoda,237000.0,Octavia,23600,Škoda Octavia 4x4 panorama led,2023-11-25T04:41:56.283Z,2014.0,Siva,True,Sva četiri,Euro 5,16.0,Manuelni,Karavan,FALSE,True,True
1.6,4/5,Dizel,81.0,Ilijaš,Škoda,205450.0,Octavia,23400,Škoda Octavia Style 2016,2023-11-04T08:41:41.305Z,2016.0,Crna,True,Prednji,Euro 6,16.0,Manuelni,Limuzina,FALSE,True,True
1.6,4/5,Dizel,85.0,Sarajevo - Novi Grad,Škoda,240105.0,Octavia,21900,"ŠKODA OCTAVIA AUTOMATIK 2019. 1.6 DSG, LED, SKODA",2023-11-25T04:41:56.283Z,2019.0,Siva,True,Prednji,Euro 6,16.0,Automatik,Karavan,FALSE,True,FALSE
2.0,4/5,Dizel,125.0,Brčko,Škoda,217730.0,Superb,23900,Škoda Superb 2.0 TDI 125KW FACELIFT 2013 GODINA,2023-11-25T04:41:56.283Z,2013.0,Bijela,True,Prednji,Euro 5,17.0,Manuelni,unavailable,FALSE,True,FALSE
1.6,4/5,Dizel,81.0,Prnjavor,Škoda,205650.0,Octavia,22900,Škoda Octavia 2016,2023-11-18T11:12:17.828Z,2016.0,Crna,True,Prednji,Euro 6,16.0,Manuelni,Limuzina,FALSE,True,FALSE
2.0,4/5,Dizel,135.0,Sarajevo - Centar,Škoda,192000.0,Octavia,28700,Škoda Octavia VRS 2.0 TDI 135KW DSG NAVI ACC 2015/16 MOZE ZAMJENA,2023-11-11T06:50:33.464Z,2015.0,Zelena,FALSE,Sva četiri,Euro 5,16.0,Automatik,unavailable,FALSE,FALSE,FALSE
2.0,4/5,Dizel,110.0,Doboj Istok,Škoda,143062.0,Yeti,26500,Škoda Yeti,2023-11-25T04:41:56.283Z,2015.0,Zelena,True,Sva četiri,Euro 6,17.0,Automatik,Monovolumen,FALSE,True,True
2.0,4/5,Dizel,140.0,Lukavac,Škoda,259000.0,Superb,29500,Škoda Superb 2.0 140KW DSG kao nova,2023-12-30T05:43:43.169Z,2016.0,Crna,True,Prednji,Euro 6,16.0,Automatik,Limuzina,FALSE,FALSE,FALSE
1.6,4/5,Dizel,85.0,Sarajevo - Novi Grad,Škoda,105307.0,Octavia,27980,"Škoda Octavia 1,6 TDI Greentech Ambit Bns 5D 85kW ID:15",2023-11-25T04:41:56.283Z,2018.0,Crna,True,Prednji,Euro 6,16.0,Manuelni,Karavan,FALSE,True,FALSE
1.6,4/5,Dizel,85.0,Prnjavor,Škoda,282000.0,Octavia,25500,Škoda Octavia facelift 1.6 DSG,2023-12-16T01:47:17.113Z,2017.0,Crna,True,Prednji,Euro 6,16.0,Automatik,Karavan,FALSE,True,True
1.6,4/5,Dizel,85.0,Banja Luka,Škoda,173000.0,Octavia,28900,Skoda Octavia 1.6 TDI 2019,2024-03-09T19:28:34.403Z,2019.0,Crna,True,Prednji,Euro 6,15.0,Manuelni,Limuzina,FALSE,FALSE,FALSE
1.6,4/5,Dizel,85.0,Prnjavor,Škoda,258739.0,Octavia,23900,Škoda Octavia facelift 1.6 DSG,2023-12-16T01:47:17.113Z,2017.0,Siva,True,Prednji,Euro 6,17.0,Automatik,Karavan,FALSE,True,FALSE
2.0,4/5,Dizel,110.0,Sarajevo - Novi Grad,Škoda,190000.0,Superb,27900,Škoda Superb 2.0 TDI 110kw DSG 2018 godina,2023-12-02T01:47:51.578Z,2018.0,Crna,True,Prednji,Euro 6,16.0,Automatik,Limuzina,FALSE,FALSE,FALSE
2.0,4/5,Dizel,140.0,Bijeljina,Škoda,268000.0,Superb,29900,Škoda Superb 2.0TDI Laurin Klement,2023-12-23T04:03:35.349Z,2016.0,Crna,True,Sva četiri,Euro 6,19.0,Automatik,Karavan,FALSE,True,FALSE
2.0,4/5,Dizel,110.0,Tešanj,Škoda,269000.0,Superb,27500,Škoda Superb 2.0 TDI Garancija na vozilo !,2024-02-24T17:24:53.426Z,2015.0,Crna,True,Prednji,Euro 5,17.0,Manuelni,Limuzina,FALSE,True,FALSE
1.6,4/5,Dizel,88.0,Doboj,Škoda,185000.0,Superb,28900,Škoda Superb 2017,2023-12-16T01:47:17.113Z,2017.0,Bijela,True,Prednji,Euro 6,16.0,Manuelni,Limuzina,FALSE,True,FALSE
2.0,4/5,Dizel,110.0,Istočno Sarajevo,Škoda,210000.0,Octavia,36900,SKODA OCTAVIA STYLE 2.0 TDI DSG MOD2018,2024-03-09T13:09:07.088Z,2017.0,Crna,True,Prednji,Euro 6,17.0,Automatik,Limuzina,FALSE,True,True
1.6,4/5,Dizel,85.0,Gradačac,Škoda,164000.0,Karoq,38900,Škoda Karoq 2020* DSG AUTOMATIK skoda,2023-11-11T06:50:33.464Z,2020.0,Bijela,True,Prednji,Euro 6,16.0,Automatik,unavailable,FALSE,True,FALSE
1.6,4/5,Dizel,88.0,Banja Luka,Škoda,227000.0,Superb,37700,Škoda Superb 2020god DSG Facelift,2023-12-09T15:38:14.900Z,2020.0,Crna,True,Prednji,Euro 6,16.0,Automatik,Limuzina,FALSE,True,FALSE
1.6,4/5,Dizel,85.0,Brčko,Škoda,205550.0,Octavia,25300,ŠKODA OCTAVIA 2017 1.6 TDI 85KW 115KS REGISTROVAN do 28.12.2024,2024-06-08T06:47:39.123Z,2017.0,Siva,True,Prednji,Euro 6,16.0,Manuelni,Limuzina,FALSE,True,True
2.0,4/5,Dizel,140.0,Sarajevo - Novi Grad,Škoda,176000.0,Kodiaq,49900,Skoda Kodiaq 2.0 TDI 4x4 DSG Businessline 140kw 2018,2023-11-25T04:41:56.283Z,2018.0,Siva,True,Sva četiri,Euro 6,18.0,Automatik,SUV,FALSE,True,FALSE
2.0,4/5,Dizel,85.0,Odžak,Škoda,8.0,Octavia,56889,Škoda Octavia 2023,2023-11-25T04:41:56.283Z,2023.0,Siva,FALSE,Sva četiri,Euro 5,16.0,Manuelni,Limuzina,FALSE,FALSE,FALSE
2.0,4/5,Dizel,140.0,Bijeljina,Škoda,205000.0,Kodiaq,47900,Škoda Kodiaq 2.0 TDI 4x4 Style Virtual cocpit,2023-11-04T08:41:41.305Z,2019.0,Siva,True,Sva četiri,Euro 6,19.0,Automatik,Terenac,FALSE,True,FALSE
1.4,4/5,Plin,50.0,Banja Luka,Škoda,265000.0,Fabia,3700,Škoda Fabia,2023-11-25T04:41:56.283Z,2002.0,Siva,FALSE,Prednji,Euro 5,14.0,Manuelni,unavailable,FALSE,FALSE,True
1.4,4/5,Benzin,44.0,Hadžići,Škoda,160000.0,Fabia,3350,Škoda Fabia,2023-11-04T08:41:41.305Z,2003.0,Crvena,FALSE,Prednji,Euro 5,16.0,Manuelni,unavailable,FALSE,FALSE,FALSE
1.3,4/5,Benzin,43.0,Sarajevo - Novi Grad,Škoda,124078.0,Felicia,800,Škoda Felicia 1.3b 43kw odjavljena,2023-11-25T04:41:56.283Z,1998.0,Crvena,FALSE,Prednji,Euro 2,13.0,Manuelni,Karavan,FALSE,FALSE,FALSE
1.2,4/5,Benzin,47.0,Brčko,Škoda,300000.0,Fabia,2500,"Škoda Fabia ,klima,sekvent plin",2023-11-18T11:12:17.828Z,2003.0,Plava,FALSE,Prednji,Euro 5,15.0,Manuelni,Limuzina,FALSE,FALSE,True
1.6,4/5,Dizel,77.0,Ilijaš,Škoda,235000.0,Octavia,10000,Škoda Octavia,2023-11-04T08:41:41.305Z,2010.0,Plava,True,Prednji,Euro 5,16.0,Manuelni,unavailable,FALSE,FALSE,True
1.2,4/5,Dizel,55.0,Čapljina,Škoda,268000.0,Fabia,8350,Škoda Fabia,2023-12-16T01:47:17.113Z,2011.0,Plava,FALSE,Prednji,Euro 5,16.0,Manuelni,Karavan,FALSE,FALSE,FALSE
1.4,4/5,Dizel,59.0,Kiseljak,Škoda,216000.0,Fabia,7700,Škoda Fabia 1.4 TDI.GREENLINE/ MOZE ZAMJENA /,2023-11-18T11:12:17.835Z,2008.0,Bijela,FALSE,Prednji,Euro 4,14.0,Manuelni,Karavan,FALSE,FALSE,True
1.9,4/5,Dizel,77.0,Sarajevo - Novi Grad,Škoda,264534.0,Fabia,7800,Škoda Fabia,2023-11-04T08:41:41.305Z,2008.0,Siva,FALSE,Prednji,Euro 5,16.0,Manuelni,Limuzina,FALSE,FALSE,FALSE
1.2,4/5,Benzin,77.0,Bijeljina,Škoda,188000.0,Fabia,7800,Škoda Fabia 1.2 Benzin Uvoz iz CH,2023-11-11T06:50:33.464Z,2010.0,Siva,FALSE,Prednji,Euro 5,15.0,Manuelni,unavailable,FALSE,FALSE,FALSE
1.4,4/5,Benzin,110.0,Banja Luka,Škoda,200000.0,Octavia,9500,Škoda Octavia 1.4 tsi 2015,2023-11-11T06:50:33.464Z,2015.0,Crna,True,Prednji,Euro 6,16.0,Automatik,unavailable,FALSE,FALSE,FALSE
1.9,4/5,Dizel,77.0,Doboj,Škoda,257000.0,Octavia,8800,"Škoda Octavia 2006g.19,77kw.ekstra stanje",2023-11-04T08:41:41.305Z,2006.0,Crna,FALSE,Prednji,Euro 5,15.0,Manuelni,Limuzina,FALSE,FALSE,True
1.6,4/5,Dizel,55.0,Travnik,Škoda,256000.0,Fabia,8000,Škoda Fabia 1.6 TDI REG. 03/24,2024-02-10T04:50:44.312Z,2010.0,Siva,FALSE,Prednji,Euro 5,16.0,Manuelni,unavailable,FALSE,FALSE,FALSE
1.2,4/5,Dizel,55.0,Visoko,Škoda,234000.0,Fabia,8900,"Škoda Fabia 2010 EURO 5, 1.2TDI tek uvezena I registrovana",2023-12-23T04:03:35.350Z,2010.0,Siva,FALSE,Prednji,Euro 5,16.0,Manuelni,unavailable,FALSE,FALSE,FALSE
1.6,4/5,Dizel,66.0,Bijeljina,Škoda,243000.0,Fabia,9850,Škoda Fabia 1.6 TDI,2023-12-02T01:47:51.578Z,2011.0,Siva,FALSE,Prednji,Euro 5,15.0,Manuelni,Karavan,FALSE,FALSE,FALSE
1.6,4/5,Dizel,77.0,Bijeljina,Škoda,206444.0,Octavia,13400,Škoda Octavia 1.6 TDI 2011 god,2024-01-13T03:37:20.566Z,2011.0,Siva,True,Prednji,Euro 5,15.0,Manuelni,Limuzina,FALSE,FALSE,FALSE
1.6,4/5,Dizel,77.0,Bijeljina,Škoda,208000.0,Octavia,11300,"Škoda Octavia 1.6 TDI,4X4,2011 GOD,VOZILO U SARAJEVU",2023-12-30T11:57:32.217Z,2011.0,Siva,FALSE,Sva četiri,Euro 5,16.0,Manuelni,Karavan,FALSE,FALSE,FALSE
1.6,4/5,Dizel,77.0,Kiseljak,Škoda,218000.0,Octavia,11900,"Škoda Octavia 1.6 TDI, 77 KW, 2010G, DSG, UVOZ, EURO5",2023-11-25T04:41:56.283Z,2010.0,Srebrena,FALSE,Prednji,Euro 5,16.0,Automatik,Karavan,FALSE,FALSE,FALSE
1.6,4/5,Dizel,77.0,Živinice,Škoda,264000.0,Octavia,13500,Škoda Octavia 1.6 tdi navi mf volan park senzori 2010 god,2023-11-25T04:41:56.283Z,2010.0,Bijela,True,Prednji,Euro 5,16.0,Manuelni,Limuzina,FALSE,True,FALSE
1.6,4/5,Dizel,81.0,Vogošća,Škoda,258000.0,Octavia,16900,Škoda Octavia 1.6 TDI 81kw GREENLINE ALU,2023-11-25T04:41:56.283Z,2014.0,Crna,True,Prednji,Euro 5,16.0,Manuelni,Karavan,FALSE,FALSE,FALSE
1.2,4/5,Benzin,77.0,Sarajevo - Novo Sarajevo,Škoda,123000.0,Rapid,14999,Škoda Rapid 2015,2023-11-11T06:50:33.464Z,2015.0,Siva,True,Prednji,Euro 5,16.0,Manuelni,unavailable,FALSE,FALSE,True
1.6,4/5,Dizel,81.0,Kiseljak,Škoda,278000.0,Octavia,17900,ŠKODA OCTAVIA 1.6 TDI *BUSINESS*,2024-04-13T08:47:08.739Z,2015.0,Crna,True,Prednji,Euro 6,15.0,Manuelni,Karavan,FALSE,True,FALSE
1.6,4/5,Dizel,77.0,Sarajevo - Novo Sarajevo,Škoda,178000.0,Octavia,17200,Škoda Octavia A7 1.6 TDI,2023-11-25T04:41:56.283Z,2014.0,Bijela,True,Prednji,Euro 5,16.0,Manuelni,unavailable,FALSE,FALSE,True
1.6,4/5,Dizel,81.0,Sarajevo - Centar,Škoda,220000.0,Octavia,17500,Škoda Octavia A7,2024-02-10T04:50:44.312Z,2014.0,Siva,FALSE,Prednji,Euro 5,15.0,Automatik,Karavan,FALSE,True,True
1.6,4/5,Dizel,77.0,Gradiška,Škoda,264000.0,Octavia,16900,Škoda Octavia 1.6 TDI 77kw 2015g Registrovana,2023-11-25T04:41:56.283Z,2015.0,Siva,FALSE,Prednji,Euro 6,16.0,Manuelni,Karavan,FALSE,FALSE,True
1.6,4/5,Dizel,77.0,Kiseljak,Škoda,255.0,Octavia,16400,Škoda Octavia DSG Cr Ambition Limuzina,2023-11-11T06:50:33.464Z,2011.0,Bež,True,Prednji,Euro 5,16.0,Automatik,Limuzina,FALSE,True,FALSE
1.6,4/5,Dizel,77.0,Doboj Jug,Škoda,231000.0,Yeti,15800,Škoda Yeti,2023-12-02T01:47:51.578Z,2011.0,Bež,True,Prednji,Euro 5,16.0,Manuelni,Monovolumen,FALSE,FALSE,FALSE
2.0,4/5,Dizel,125.0,Kiseljak,Škoda,230000.0,Yeti,17900,ŠKODA YETI 2.0TDI 125KW 4X4 PANORAMA NAVI 2010GOD UVOZ,2023-11-11T06:50:33.464Z,2010.0,Crna,True,Sva četiri,Euro 5,16.0,Manuelni,Limuzina,FALSE,True,FALSE
1.4,4/5,Dizel,55.0,Sarajevo - Novo Sarajevo,Škoda,205000.0,Fabia,15900,Škoda Fabia 2016 1.4 TDI Full oprema,2024-01-27T03:44:03.696Z,2016.0,Siva,True,Prednji,Euro 5,16.0,Manuelni,Karavan,FALSE,True,True
1.6,4/5,Dizel,81.0,Brčko,Škoda,245212.0,Octavia,20950,ŠKODA OCTAVIA A7 1.6 TDI 81 kw MOD.2015 TEK UVEZENA Greenline,2023-11-25T04:41:56.283Z,2014.0,Crna,True,Prednji,Euro 5,16.0,Manuelni,Limuzina,FALSE,True,FALSE
1.6,4/5,Dizel,85.0,Travnik,Škoda,231150.0,Octavia,22999,"ŠKODA OCTAVIA 1.6 TDI DSG 2017, REGISTROVANA 01/2025",2024-06-08T06:47:39.123Z,2017.0,Siva,True,Prednji,Euro 6,16.0,Automatik,Karavan,FALSE,True,True
1.6,4/5,Dizel,85.0,Banja Luka,Škoda,224600.0,Octavia,22490,Škoda Octavia 1.6 TDI DSG 2019,2023-11-04T08:41:41.305Z,2019.0,Bijela,True,Prednji,Euro 6,16.0,Automatik,Karavan,FALSE,True,FALSE
1.6,4/5,Dizel,85.0,Sarajevo - Novo Sarajevo,Škoda,298000.0,Octavia,24500,Škoda Octavia 2018 1.6 TDI DSG,2024-01-27T03:44:03.696Z,2018.0,Bijela,True,Prednji,Euro 5,17.0,Automatik,Karavan,FALSE,True,True
2.0,4/5,Dizel,110.0,Ilidža,Škoda,190000.0,Octavia,20800,Škoda Octavia,2024-01-06T02:40:50.124Z,2014.0,Plava,True,Prednji,Euro 5,17.0,Automatik,Karavan,FALSE,True,True
2.0,4/5,Dizel,110.0,Prnjavor,Škoda,220000.0,Octavia,20500,Škoda Octavia A7 2.0 4x4 2015.g.p.,2024-06-08T06:47:39.123Z,2015.0,Crna,True,Prednji,Euro 5,17.0,Manuelni,Karavan,FALSE,FALSE,True
1.6,4/5,Dizel,66.0,Prijedor,Škoda,240000.0,Octavia,18500,Škoda Octavia,2024-06-08T06:47:39.123Z,2016.0,Siva,FALSE,Prednji,Euro 6,15.0,Manuelni,unavailable,FALSE,True,FALSE
2.0,4/5,Dizel,110.0,Trebinje,Škoda,185000.0,Octavia,18500,Škoda Octavia A7 *UVOZ* 2.0TDI 185 000Km 110Kw,2024-03-23T09:15:15.650Z,2014.0,Siva,FALSE,Prednji,Euro 5,16.0,Manuelni,Karavan,FALSE,FALSE,FALSE
1.6,4/5,Dizel,85.0,Banja Luka,Škoda,154840.0,Octavia,23900,2018 / 115 KS Škoda Oktavija SW 1.6 TDI - DSG Facelift  Navi,2023-11-25T04:41:56.283Z,2018.0,Smeđa,True,Prednji,Euro 6,16.0,Automatik,Karavan,FALSE,True,FALSE
2.0,4/5,Dizel,110.0,Tešanj,Škoda,278000.0,Octavia,19950,Škoda Octavia 2.0 TDI DSG 110KW Navi Xenon,2024-01-06T02:40:50.124Z,2015.0,Siva,True,Prednji,Euro 5,17.0,Automatik,unavailable,FALSE,True,FALSE
2.0,4/5,Dizel,110.0,Banja Luka,Škoda,170476.0,Octavia,23200,Škoda Octavia 2.0 TDI limuzina,2024-02-10T04:50:44.312Z,2013.0,Siva,True,Prednji,Euro 6,16.0,Manuelni,Limuzina,FALSE,FALSE,FALSE
1.6,4/5,Dizel,85.0,Sarajevo - Novo Sarajevo,Škoda,230000.0,Octavia,22000,Škoda Octavia tdi 2019. Tek uvezena,2024-04-20T06:58:21.181Z,2019.0,Crna,True,Prednji,Euro 6,17.0,Manuelni,Karavan,FALSE,True,FALSE
1.6,4/5,Dizel,77.0,Brčko,Škoda,230000.0,Octavia,20999,SKODA OCTAVIA 1.6 TDI PARKING SENZORI KOMANDE NA VOLANU,2023-11-04T08:41:41.305Z,2013.0,Siva,True,Prednji,Euro 5,16.0,Manuelni,Limuzina,FALSE,True,FALSE
1.6,4/5,Dizel,85.0,Doboj Jug,Škoda,204000.0,Octavia,23500,Škoda Octavia  FACElIFT2018 063682291,2023-11-25T04:41:56.283Z,2018.0,Siva,True,Prednji,Euro 6,16.0,Automatik,unavailable,FALSE,True,FALSE
1.6,4/5,Dizel,81.0,Tuzla,Škoda,205000.0,Octavia,23500,Škoda Octavia,2023-11-04T08:41:41.305Z,2015.0,Siva,True,Prednji,Euro 6,16.0,Manuelni,Limuzina,FALSE,True,True
2.0,4/5,Dizel,110.0,Bijeljina,Škoda,285000.0,Octavia,26900,Škoda Octavia,2023-11-11T06:50:33.464Z,2017.0,Bijela,FALSE,Prednji,Euro 5,16.0,Automatik,unavailable,FALSE,FALSE,FALSE
2.0,4/5,Dizel,110.0,Ilidža,Škoda,308000.0,Octavia,25999,"ŠKODA OCTAVIA 2.0 TDI, 2020 GODINA, ALU FELGE,",2024-01-06T02:40:50.124Z,2020.0,Bijela,True,Prednji,Euro 6,16.0,Manuelni,Limuzina,FALSE,FALSE,FALSE
1.6,4/5,Dizel,85.0,Visoko,Škoda,149583.0,Octavia,26000,Škoda Octavia 2017,2024-06-08T06:47:39.123Z,2017.0,Siva,True,Prednji,Euro 6,17.0,Manuelni,Karavan,FALSE,True,True
2.0,4/5,Dizel,110.0,Gornji Vakuf-Uskoplje,Škoda,236000.0,Octavia,21400,Škoda Octavia 2.0 tdi 2017g. DSG Reg do 10/24,2024-02-03T05:38:29.621Z,2017.0,Siva,True,Prednji,Euro 6,16.0,Automatik,Karavan,FALSE,True,True
1.6,4/5,Dizel,85.0,Sarajevo - Novo Sarajevo,Škoda,188000.0,Octavia,28500,Škoda Octavia tdi dsg 2018.,2024-06-08T06:47:39.123Z,2018.0,Bijela,True,Prednji,Euro 5,16.0,Automatik,Limuzina,FALSE,True,FALSE
